건리탕,1786,3546,2953,NNP,*,T,건리탕,*,*,*,*,건리탕/NNP/*
건율저근피탕,1786,3546,2953,NNP,*,T,건율저근피탕,Compound,*,*,*,건율/NNP/*+저근피탕/NNP/*
건율제조탕,1786,3546,2953,NNP,*,T,건율제조탕,Compound,*,*,*,건율/NNP/*+제조탕/NNP/*
견통도담탕,1786,3546,2953,NNP,*,T,견통도담탕,Compound,*,*,*,견통/NNP/*+도담탕/NNP/*
경험조위탕,1786,3546,2953,NNP,*,T,경험조위탕,Compound,*,*,*,경험/NNP/*+조위탕/NNP/*
계강양위탕,1786,3546,2953,NNP,*,T,계강양위탕,Compound,*,*,*,계강/NNP/*+양위탕/NNP/*
계부곽진이중탕,1786,3546,2953,NNP,*,T,계부곽진이중탕,Compound,*,*,*,계부/NNP/*+곽진/NNP/*+이중탕/NNP/*
계작지모탕,1786,3546,2953,NNP,*,T,계작지모탕,Compound,*,*,*,계작/NNP/*+지모탕/NNP/*
계지가영출부탕,1786,3546,2953,NNP,*,T,계지가영출부탕,Compound,*,*,*,계지가/NNP/*+영출/NNP/*+출부탕/NNP/*
계지가영출황기탕,1786,3546,2953,NNP,*,T,계지가영출황기탕,Compound,*,*,*,계지가/NNP/*+영출/NNP/*+황기탕/NNP/*
계지가용골모려탕,1786,3546,2953,NNP,*,T,계지가용골모려탕,Compound,*,*,*,계지가/NNP/*+용골/NNP/*+모려탕/NNP/*
계지가작약생강인삼탕,1786,3546,2953,NNP,*,T,계지가작약생강인삼탕,Compound,*,*,*,계지가/NNP/*+작약/NNP/*+생강/NNP/*+인삼탕/NNP/*
계지가황기탕,1786,3546,2953,NNP,*,T,계지가황기탕,Compound,*,*,*,계지가/NNP/*+황기탕/NNP/*
계지반하생강탕,1786,3546,2953,NNP,*,T,계지반하생강탕,Compound,*,*,*,계지/NNP/*+반하/NNP/*+생강탕/NNP/*
계지탕,1786,3546,2953,NNP,*,T,계지탕,*,*,*,*,계지탕/NNP/*
고기조위탕,1786,3546,2953,NNP,*,T,고기조위탕,Compound,*,*,*,고기/NNP/*+조위탕/NNP/*
고본부평탕,1786,3546,2953,NNP,*,T,고본부평탕,Compound,*,*,*,고본/NNP/*+부평탕/NNP/*
고충탕,1786,3546,2953,NNP,*,T,고충탕,*,*,*,*,고충탕/NNP/*
과루계지탕,1786,3546,2953,NNP,*,T,과루계지탕,Compound,*,*,*,과루/NNP/*+계지탕/NNP/*
과루해백백주탕,1786,3546,2953,NNP,*,T,과루해백백주탕,Compound,*,*,*,과루/NNP/*+해백/NNP/*+백주탕/NNP/*
관계부자이중탕,1786,3546,2953,NNP,*,T,관계부자이중탕,Compound,*,*,*,관계/NNP/*+부자/NNP/*+이중탕/NNP/*
관중탕,1786,3546,2953,NNP,*,T,관중탕,*,*,*,*,관중탕/NNP/*
교애지혈탕,1786,3546,2953,NNP,*,T,교애지혈탕,Compound,*,*,*,교애/NNP/*+지혈탕/NNP/*
구미강활탕,1786,3546,2953,NNP,*,T,구미강활탕,Compound,*,*,*,구미/NNP/*+강활탕/NNP/*
구미천문동탕,1786,3546,2953,NNP,*,T,구미천문동탕,Compound,*,*,*,구미/NNP/*+천문동탕/NNP/*
궁귀총소이중탕,1786,3546,2953,NNP,*,T,궁귀총소이중탕,Compound,*,*,*,궁귀/NNP/*+총소/NNP/*+이중탕/NNP/*
귀기건중탕,1786,3546,2953,NNP,*,T,귀기건중탕,Compound,*,*,*,귀기/NNP/*+건중탕/NNP/*
귀비탕,1786,3546,2953,NNP,*,T,귀비탕,*,*,*,*,귀비탕/NNP/*
귀출이경탕,1786,3546,2953,NNP,*,T,귀출이경탕,Compound,*,*,*,귀/NNP/*+이경탕/NNP/*
귀출파징탕,1786,3546,2953,NNP,*,T,귀출파징탕,Compound,*,*,*,귀출/NNP/*+파징탕/NNP/*
귤령보생탕,1786,3546,2953,NNP,*,T,귤령보생탕,Compound,*,*,*,귤령/NNP/*+보생탕/NNP/*
귤피죽여탕,1786,3546,2953,NNP,*,T,귤피죽여탕,Compound,*,*,*,귤피/NNP/*+죽여탕/NNP/*
금출도담탕,1786,3546,2953,NNP,*,T,금출도담탕,Compound,*,*,*,금출/NNP/*+도담탕/NNP/*
내소화중탕,1786,3546,2953,NNP,*,T,내소화중탕,Compound,*,*,*,내소/NNP/*+화중탕/NNP/*
냉부탕,1786,3546,2953,NNP,*,T,냉부탕,*,*,*,*,냉부탕/NNP/*
노강양위탕,1786,3546,2953,NNP,*,T,노강양위탕,Compound,*,*,*,노강/NNP/*+양위탕/NNP/*
녹각대보탕,1786,3546,2953,NNP,*,T,녹각대보탕,Compound,*,*,*,녹각/NNP/*+대보탕/NNP/*
녹용대보탕,1786,3546,2953,NNP,*,T,녹용대보탕,Compound,*,*,*,녹용/NNP/*+대보탕/NNP/*
단삼보혈탕,1786,3546,2953,NNP,*,T,단삼보혈탕,Compound,*,*,*,삼/NNP/*+보혈탕/NNP/*
당귀건중탕,1786,3546,2953,NNP,*,T,당귀건중탕,Compound,*,*,*,당귀/NNP/*+건중탕/NNP/*
당귀백하수오관중탕,1786,3546,2953,NNP,*,T,당귀백하수오관중탕,Compound,*,*,*,당귀/NNP/*+백하수오/NNP/*+관중탕/NNP/*
당귀보혈탕,1786,3546,2953,NNP,*,T,당귀보혈탕,Compound,*,*,*,당귀/NNP/*+보혈탕/NNP/*
당귀사역가오수유생강탕,1786,3546,2953,NNP,*,T,당귀사역가오수유생강탕,Compound,*,*,*,당귀/NNP/*+사역/NNP/*+가오수유/NNP/*+생강탕/NNP/*
당귀사역탕,1786,3546,2953,NNP,*,T,당귀사역탕,Compound,*,*,*,당귀/NNP/*+사역탕/NNP/*
당귀육황탕,1786,3546,2953,NNP,*,T,당귀육황탕,Compound,*,*,*,당귀/NNP/*+육황탕/NNP/*
당귀탕,1786,3546,2953,NNP,*,T,당귀탕,Compound,*,*,*,당귀탕/NNP/*
당귀활혈탕,1786,3546,2953,NNP,*,T,당귀활혈탕,Compound,*,*,*,당귀/NNP/*+활혈탕/NNP/*
대강활탕,1786,3546,2953,NNP,*,T,대강활탕,*,*,*,*,대강활탕/NNP/*
대방풍탕,1786,3546,2953,NNP,*,T,대방풍탕,*,*,*,*,대방풍탕/NNP/*
대승기탕,1786,3546,2953,NNP,*,T,대승기탕,*,*,*,*,대승기탕/NNP/*
대시호탕,1786,3546,2953,NNP,*,T,대시호탕,*,*,*,*,대시호탕/NNP/*
대청룡탕,1786,3546,2953,NNP,*,T,대청룡탕,*,*,*,*,청룡탕/NNP/*
대함흉탕,1786,3546,2953,NNP,*,T,대함흉탕,*,*,*,*,대함흉탕/NNP/*
대황목단탕,1786,3546,2953,NNP,*,T,대황목단탕,Compound,*,*,*,대황/NNP/*+목단탕/NNP/*
대황부자탕,1786,3546,2953,NNP,*,T,대황부자탕,Compound,*,*,*,대황/NNP/*+부자탕/NNP/*
도담탕,1786,3546,2953,NNP,*,T,도담탕,Compound,*,*,*,도담탕/NNP/*
도인승기탕,1786,3546,2953,NNP,*,T,도인승기탕,Compound,*,*,*,도인/NNP/*+승기탕/NNP/*
도적강기탕,1786,3546,2953,NNP,*,T,도적강기탕,Compound,*,*,*,도적/NNP/*+강기탕/NNP/*
도핵승기탕,1786,3546,2953,NNP,*,T,도핵승기탕,Compound,*,*,*,도핵/NNP/*+승기탕/NNP/*
독삼관계이중탕,1786,3546,2953,NNP,*,T,독삼관계이중탕,Compound,*,*,*,독삼/NNP/*+관계/NNP/*+이중탕/NNP/*
독삼양붕탕,1786,3546,2953,NNP,*,T,독삼양붕탕,Compound,*,*,*,독삼/NNP/*+양붕탕/NNP/*
독삼탕,1786,3546,2953,NNP,*,T,독삼탕,*,*,*,*,독삼탕/NNP/*
독삼팔물군자탕,1786,3546,2953,NNP,*,T,독삼팔물군자탕,Compound,*,*,*,독삼/NNP/*+팔물/NNP/*+군자탕/NNP/*
독삼팔물탕,1786,3546,2953,NNP,*,T,독삼팔물탕,Compound,*,*,*,독삼/NNP/*+팔물탕/NNP/*
독활기생탕,1786,3546,2953,NNP,*,T,독활기생탕,*,*,*,*,독활/NNP/*+기생탕/NNP/*
독활생기탕,1786,3546,2953,NNP,*,T,독활생기탕,Compound,*,*,*,독활/NNP/*+생기탕/NNP/*
독활지황탕,1786,3546,2953,NNP,*,T,독활지황탕,Compound,*,*,*,독활/NNP/*+지황탕/NNP/*
마황발표탕,1786,3546,2953,NNP,*,T,마황발표탕,Compound,*,*,*,마황/NNP/*+발표탕/NNP/*
마황연교적소두탕,1786,3546,2953,NNP,*,T,마황연교적소두탕,Compound,*,*,*,마황/NNP/*+연교/NNP/*+적소두탕/NNP/*
마황연초적소두탕,1786,3546,2953,NNP,*,T,마황연초적소두탕,Compound,*,*,*,마황/NNP/*+연초/NNP/*+적소두탕/NNP/*
마황정천탕,1786,3546,2953,NNP,*,T,마황정천탕,Compound,*,*,*,마황/NNP/*+정천탕/NNP/*
마황정통탕,1786,3546,2953,NNP,*,T,마황정통탕,Compound,*,*,*,마황/NNP/*+정통탕/NNP/*
마황조위탕,1786,3546,2953,NNP,*,T,마황조위탕,Compound,*,*,*,마황/NNP/*+조위탕/NNP/*
마황탕,1786,3546,2953,NNP,*,T,마황탕,*,*,*,*,마황탕/NNP/*
마황행인감초석고탕,1786,3546,2953,NNP,*,T,마황행인감초석고탕,Compound,*,*,*,마황/NNP/*+행인/NNP/*+감초/NNP/*+석고탕/NNP/*
만금소풍탕,1786,3546,2953,NNP,*,T,만금소풍탕,Compound,*,*,*,만금/NNP/*+소풍탕/NNP/*
맥문동탕,1786,3546,2953,NNP,*,T,맥문동탕,*,*,*,*,맥문동탕/NNP/*
목단피지황탕,1786,3546,2953,NNP,*,T,목단피지황탕,Compound,*,*,*,목단피/NNP/*+지황탕/NNP/*
목통대안탕,1786,3546,2953,NNP,*,T,목통대안탕,Compound,*,*,*,목통/NNP/*+대안탕/NNP/*
목통무우탕,1786,3546,2953,NNP,*,T,목통무우탕,Compound,*,*,*,목통/NNP/*+무우탕/NNP/*
미후도식장탕,1786,3546,2953,NNP,*,T,미후도식장탕,Compound,*,*,*,미후도/NNP/*+식장탕/NNP/*
미후등식장탕,1786,3546,2953,NNP,*,T,미후등식장탕,Compound,*,*,*,미후등/NNP/*+식장탕/NNP/*
민방금은화탕,1786,3546,2953,NNP,*,T,민방금은화탕,Compound,*,*,*,민방/NNP/*+금은화탕/NNP/*
반하백출천마탕,1786,3546,2953,NNP,*,T,반하백출천마탕,Compound,*,*,*,반하/NNP/*+백출/NNP/*+천마탕/NNP/*
반하사심탕,1786,3546,2953,NNP,*,T,반하사심탕,Compound,*,*,*,반하/NNP/*+사심탕/NNP/*
반하후박탕,1786,3546,2953,NNP,*,T,반하후박탕,Compound,*,*,*,반하/NNP/*+후박탕/NNP/*
방기황기탕,1786,3546,2953,NNP,*,T,방기황기탕,Compound,*,*,*,방기/NNP/*+황기탕/NNP/*
방풍탕,1786,3546,2953,NNP,*,T,방풍탕,*,*,*,*,방풍탕/NNP/*
방풍해독탕,1786,3546,2953,NNP,*,T,방풍해독탕,Compound,*,*,*,방풍/NNP/*+해독탕/NNP/*
백두옹탕,1786,3546,2953,NNP,*,T,백두옹탕,*,*,*,*,백두옹탕/NNP/*
백하수오부자이중탕,1786,3546,2953,NNP,*,T,백하수오부자이중탕,Compound,*,*,*,백하수오/NNP/*+부자/NNP/*+이중탕/NNP/*
백하수오이중탕,1786,3546,2953,NNP,*,T,백하수오이중탕,Compound,*,*,*,백하수오/NNP/*+이중탕/NNP/*
백하오군자탕,1786,3546,2953,NNP,*,T,백하오군자탕,Compound,*,*,*,백하오/NNP/*+군자탕/NNP/*
백합고금탕,1786,3546,2953,NNP,*,T,백합고금탕,Compound,*,*,*,백합/NNP/*+고금탕/NNP/*
백호탕,1786,3546,2953,NNP,*,T,백호탕,*,*,*,*,백호탕/NNP/*
보신건양탕,1786,3546,2953,NNP,*,T,보신건양탕,Compound,*,*,*,보신/NNP/*+건양탕/NNP/*
보심건비탕,1786,3546,2953,NNP,*,T,보심건비탕,Compound,*,*,*,보심/NNP/*+건비탕/NNP/*
보심사화청간탕,1786,3546,2953,NNP,*,T,보심사화청간탕,Compound,*,*,*,보심/NNP/*+사화/NNP/*+청간탕/NNP/*
보아탕,1786,3546,2953,NNP,*,T,보아탕,*,*,*,*,보아탕/NNP/*
보양환오탕,1786,3546,2953,NNP,*,T,보양환오탕,Compound,*,*,*,보양/NNP/*+환오탕/NNP/*
보장건비탕,1786,3546,2953,NNP,*,T,보장건비탕,Compound,*,*,*,보장/NNP/*+건비탕/NNP/*
보중익기탕,1786,3546,2953,NNP,*,T,보중익기탕,*,*,*,*,보중익기탕/NNP/*
보폐원탕,1786,3546,2953,NNP,*,T,보폐원탕,*,*,*,*,보폐원탕/NNP/*
보폐탕,1786,3546,2953,NNP,*,T,보폐탕,Compound,*,*,*,보폐탕/NNP/*
보허생화탕,1786,3546,2953,NNP,*,T,보허생화탕,Compound,*,*,*,보허/NNP/*+생화탕/NNP/*
보허탕,1786,3546,2953,NNP,*,T,보허탕,*,*,*,*,보허탕/NNP/*
보혈안신탕,1786,3546,2953,NNP,*,T,보혈안신탕,Compound,*,*,*,보혈/NNP/*+안신탕/NNP/*
복령백출탕,1786,3546,2953,NNP,*,T,복령백출탕,Compound,*,*,*,복령/NNP/*+백출탕/NNP/*
복맥탕,1786,3546,2953,NNP,*,T,복맥탕,*,*,*,*,복맥탕/NNP/*
복원양영탕,1786,3546,2953,NNP,*,T,복원양영탕,Compound,*,*,*,복원/NNP/*+양영탕/NNP/*
복원활혈탕,1786,3546,2953,NNP,*,T,복원활혈탕,Compound,*,*,*,복원/NNP/*+활혈탕/NNP/*
부양조위탕,1786,3546,2953,NNP,*,T,부양조위탕,Compound,*,*,*,부양/NNP/*+조위탕/NNP/*
부자갱미탕,1786,3546,2953,NNP,*,T,부자갱미탕,Compound,*,*,*,부자/NNP/*+갱미탕/NNP/*
부자온중탕,1786,3546,2953,NNP,*,T,부자온중탕,Compound,*,*,*,부자/NNP/*+온중탕/NNP/*
부자이중탕,1786,3546,2953,NNP,*,T,부자이중탕,Compound,*,*,*,부자/NNP/*+이중탕/NNP/*
사군자탕,1786,3546,2953,NNP,*,T,사군자탕,*,*,*,*,사군자탕/NNP/*
사물탕,1786,3546,2953,NNP,*,T,사물탕,*,*,*,*,사물탕/NNP/*
사역탕,1786,3546,2953,NNP,*,T,사역탕,*,*,*,*,사역탕/NNP/*
산밀탕,1786,3546,2953,NNP,*,T,산밀탕,*,*,*,*,산밀탕/NNP/*
산조인탕,1786,3546,2953,NNP,*,T,산조인탕,*,*,*,*,산조인탕/NNP/*
삼백이중탕,1786,3546,2953,NNP,*,T,삼백이중탕,Compound,*,*,*,삼백/NNP/*+이중탕/NNP/*
삼인탕,1786,3546,2953,NNP,*,T,삼인탕,*,*,*,*,삼인탕/NNP/*
삼자양친탕,1786,3546,2953,NNP,*,T,삼자양친탕,Compound,*,*,*,삼자/NNP/*+양친탕/NNP/*
삼출건비탕,1786,3546,2953,NNP,*,T,삼출건비탕,Compound,*,*,*,삼출/NNP/*+건비탕/NNP/*
상행탕,1786,3546,2953,NNP,*,T,상행탕,*,*,*,*,상행탕/NNP/*
생간건비탕,1786,3546,2953,NNP,*,T,생간건비탕,Compound,*,*,*,생간/NNP/*+건비탕/NNP/*
생숙지황탕,1786,3546,2953,NNP,*,T,생숙지황탕,Compound,*,*,*,생숙/NNP/*+지황탕/NNP/*
생화탕,1786,3546,2953,NNP,*,T,생화탕,*,*,*,*,생화탕/NNP/*
서각지황탕,1786,3546,2953,NNP,*,T,서각지황탕,Compound,*,*,*,서각/NNP/*+지황탕/NNP/*
서경탕,1786,3546,2953,NNP,*,T,서경탕,*,*,*,*,서경탕/NNP/*
선복대자탕,1786,3546,2953,NNP,*,T,선복대자탕,Compound,*,*,*,선복/NNP/*+대자탕/NNP/*
성주청간탕,1786,3546,2953,NNP,*,T,성주청간탕,Compound,*,*,*,성주/NNP/*+청간탕/NNP/*
소간탕,1786,3546,2953,NNP,*,T,소간탕,*,*,*,*,소간탕/NNP/*
소건중탕,1786,3546,2953,NNP,*,T,소건중탕,*,*,*,*,소건중탕/NNP/*
소승기탕,1786,3546,2953,NNP,*,T,소승기탕,*,*,*,*,소승기탕/NNP/*
소시호탕,1786,3546,2953,NNP,*,T,소시호탕,*,*,*,*,소시호탕/NNP/*
소자강기탕,1786,3546,2953,NNP,*,T,소자강기탕,*,*,*,*,소자강기탕/NNP/*
소청룡탕,1786,3546,2953,NNP,*,T,소청룡탕,*,*,*,*,소청룡탕/NNP/*
소풍보심도담탕,1786,3546,2953,NNP,*,T,소풍보심도담탕,Compound,*,*,*,소풍/NNP/*+보심/NNP/*+도담탕/NNP/*
소풍보심탕,1786,3546,2953,NNP,*,T,소풍보심탕,Compound,*,*,*,소풍/NNP/*보심탕/NNP/*
소풍청영탕,1786,3546,2953,NNP,*,T,소풍청영탕,Compound,*,*,*,소풍/NNP/*+청영탕/NNP/*
소풍활혈탕,1786,3546,2953,NNP,*,T,소풍활혈탕,Compound,*,*,*,소풍/NNP/*+활혈탕/NNP/*
소함흉탕,1786,3546,2953,NNP,*,T,소함흉탕,*,*,*,*,소함흉탕/NNP/*
숙지황고삼탕,1786,3546,2953,NNP,*,T,숙지황고삼탕,Compound,*,*,*,숙지황/NNP/*+고삼탕/NNP/*
순기도담탕,1786,3546,2953,NNP,*,T,순기도담탕,Compound,*,*,*,순기/NNP/*+도담탕/NNP/*
순기화담탕,1786,3546,2953,NNP,*,T,순기화담탕,Compound,*,*,*,순기/NNP/*+화담탕/NNP/*
순기활혈탕,1786,3546,2953,NNP,*,T,순기활혈탕,Compound,*,*,*,순기/NNP/*+활혈탕/NNP/*
승금조위탕,1786,3546,2953,NNP,*,T,승금조위탕,Compound,*,*,*,승금/NNP/*+조위탕/NNP/*
승습탕,1786,3546,2953,NNP,*,T,승습탕,*,*,*,*,승습탕/NNP/*
승양익기부자탕,1786,3546,2953,NNP,*,T,승양익기부자탕,Compound,*,*,*,승양/NNP/*+익기/NNP/*+부자탕/NNP/*
승양익기탕,1786,3546,2953,NNP,*,T,승양익기탕,Compound,*,*,*,승양/NNP/*+익기탕/NNP/*
승지조위탕,1786,3546,2953,NNP,*,T,승지조위탕,Compound,*,*,*,승지/NNP/*+조위탕/NNP/*
시경반하탕,1786,3546,2953,NNP,*,T,시경반하탕,Compound,*,*,*,시경/NNP/*+반하탕/NNP/*
시경청폐탕,1786,3546,2953,NNP,*,T,시경청폐탕,Compound,*,*,*,시경/NNP/*+청폐탕/NNP/*
시령탕,1786,3546,2953,NNP,*,T,시령탕,*,*,*,*,시령탕/NNP/*
시호가용골모려탕,1786,3546,2953,NNP,*,T,시호가용골모려탕,Compound,*,*,*,시호가/NNP/*+용골/NNP/*+모려탕/NNP/*
신기조위탕,1786,3546,2953,NNP,*,T,신기조위탕,Compound,*,*,*,신기조/NNP/*+조위탕/NNP/*
십이미관중탕,1786,3546,2953,NNP,*,T,십이미관중탕,Compound,*,*,*,십이미/NNP/*+관중탕/NNP/*
십이미귀신탕,1786,3546,2953,NNP,*,T,십이미귀신탕,Compound,*,*,*,십이미/NNP/*+귀신탕/NNP/*
십이미지황탕,1786,3546,2953,NNP,*,T,십이미지황탕,Compound,*,*,*,십이미NNP/*+지황탕/NNP/*
십전대보탕,1786,3546,2953,NNP,*,T,십전대보탕,Compound,*,*,*,십전/NNP/*+대보탕/NNP/*
십조탕,1786,3546,2953,NNP,*,T,십조탕,*,*,*,*,십조탕/NNP/*
쌍패탕,1786,3546,2953,NNP,*,T,쌍패탕,*,*,*,*,쌍패탕/NNP/*
쌍화탕,1786,3546,2953,NNP,*,T,쌍화탕,*,*,*,*,쌍화탕/NNP/*
아과양위건폐탕,1786,3546,2953,NNP,*,T,아과양위건폐탕,Compound,*,*,*,아과/NNP/*+양위/NNP/*+건폐탕/NNP/*
안심온담탕,1786,3546,2953,NNP,*,T,안심온담탕,Compound,*,*,*,안심/NNP/*+온담탕/NNP/*
안전백호탕,1786,3546,2953,NNP,*,T,안전백호탕,Compound,*,*,*,안전/NNP/*+백호탕/NNP/*
애백탕,1786,3546,2953,NNP,*,T,애백탕,*,*,*,*,애백탕/NNP/*
양격산화탕,1786,3546,2953,NNP,*,T,양격산화탕,Compound,*,*,*,양격/NNP/*+산화탕/NNP/*
양독백호탕,1786,3546,2953,NNP,*,T,양독백호탕,Compound,*,*,*,양독/NNP/*+백호탕/NNP/*
양화탕,1786,3546,2953,NNP,*,T,양화탕,*,*,*,*,양화탕/NNP/*
여신탕,1786,3546,2953,NNP,*,T,여신탕,*,*,*,*,여신탕/NNP/*
연자소간탕,1786,3546,2953,NNP,*,T,연자소간탕,Compound,*,*,*,연자/NNP/*+소간탕/NNP/*
연자육건시탕,1786,3546,2953,NNP,*,T,연자육건시탕,Compound,*,*,*,연자육/NNP/*+건시탕/NNP/*
열다한소탕,1786,3546,2953,NNP,*,T,열다한소탕,*,*,*,*,열다한소탕/NNP/*
영각구등탕,1786,3546,2953,NNP,*,T,영각구등탕,Compound,*,*,*,영각/NNP/*+구등탕/NNP/*
영감강미신하인탕,1786,3546,2953,NNP,*,T,영감강미신하인탕,Compound,*,*,*,영감/NNP/*+강미/NNP/*+신하인탕/NNP/*
영감오미강신탕,1786,3546,2953,NNP,*,T,영감오미강신탕,Compound,*,*,*,영감/NNP/*+오미/NNP/*+강신탕/NNP/*
영계출감탕,1786,3546,2953,NNP,*,T,영계출감탕,Compound,*,*,*,영계/NNP/*+출감탕/NNP/*
오가피장척탕,1786,3546,2953,NNP,*,T,오가피장척탕,Compound,*,*,*,오가피/NNP/*+장척탕/NNP/*
오령지관중탕,1786,3546,2953,NNP,*,T,오령지관중탕,Compound,*,*,*,오령지/NNP/*+관중탕/NNP/*
오수유부자이중탕,1786,3546,2953,NNP,*,T,오수유부자이중탕,Compound,*,*,*,오수유/NNP/*+부자/NNP/*+이중탕/NNP/*
오수유탕,1786,3546,2953,NNP,*,T,오수유탕,*,*,*,*,오수유탕/NNP/*
온경탕,1786,3546,2953,NNP,*,T,온경탕,Compound,*,*,*,온경탕/NNP/*
